,Unnamed: 0,artist,song,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,clusters
150,150,5 Seconds of Summer,She Looks So Perfect,0.495,0.959,1,-3.712,0,0.137,0.000714,0.0,0.36,0.431,159.993,0BhZWr9gPZNlVdWWigvYA9,202496,1
151,151,Kelly Clarkson,Catch My Breath,0.691,0.946,9,-3.221,1,0.0678,0.0259,0.0,0.0897,0.517,124.021,7kAYyzVhWr3nSqAC7CUOWK,251507,0
152,152,Enrique Iglesias,DUELE EL CORAZON (feat. Wisin),0.716,0.908,8,-3.254,0,0.103,0.0858,0.0,0.135,0.869,91.03,6YZdkObH88npeKrrkb8Ggf,199693,7
153,153,Ariana Grande,Into You,0.636,0.727,9,-5.852,1,0.106,0.0161,1.12e-06,0.151,0.358,107.988,7yHEDfrJNd0zWOfXwydNH0,244453,4
154,154,DJ Snake,Middle,0.604,0.745,9,-4.103,1,0.0385,0.0161,0.0,0.0542,0.205,104.941,2Fn3coxd0xAZ09JtrgcgHa,220573,4
155,155,DJ Snake,You Know You Like It,0.407,0.725,5,-5.346,0,0.188,0.0141,2.46e-06,0.306,0.247,196.093,1sNSG13fsK6KPKKNIQXXrh,247267,1
156,156,Major Lazer,Lean On (feat. MØ & DJ Snake),0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,4WjH9Bzt3kx7z8kl0awxh4,176561,2
157,157,Major Lazer,"Boom (feat. MOTi, Ty Dolla $ign, Wizkid & Kranium)",0.704,0.784,7,-4.463,0,0.142,0.00283,0.0,0.419,0.656,100.083,6dLLEE96JRnX1ngkL77yiA,186448,2
158,158,Beyoncé,7/11,0.747,0.705,9,-5.137,0,0.126,0.0128,0.0,0.126,0.56,136.024,02M6vucOvmRfMxTXDUwRXu,213507,7
159,159,Ellie Goulding,On My Mind,0.702,0.705,0,-6.665,1,0.0543,0.258,5.93e-06,0.0879,0.743,154.909,4nS1sut0R2mgmFitKIShVe,213445,0
160,160,David Guetta,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.525,85.979,5b2bu6yyATC1zMXDGScJ2d,192560,0
161,161,Lady Gaga,Poker Face,0.848,0.828,8,-4.557,0,0.0714,0.136,1.35e-06,0.114,0.794,119.0,3OT3Kg4jyVkdZm4Ncz6JgX,237213,7
162,162,Kanye West,Stronger,0.625,0.726,10,-7.731,0,0.155,0.00728,0.0,0.318,0.483,103.98,6C7RJEIUDqKkJRZVWdkfkH,311867,4
163,163,Tacabro,Tacatà - Radio Edit,0.812,0.857,4,-6.034,1,0.103,0.0083,0.0,0.354,0.651,126.951,62pIfDe2RdhUfYmRWdo9ZJ,210000,0
164,164,Maroon 5,Payphone - Cutmore Remix,0.566,0.903,11,-4.622,1,0.139,0.000837,0.0,0.209,0.551,128.098,5bGHlQpI8SiH2BCpwrJf0e,191640,1
165,165,Pitbull,"Back in Time - featured in ""Men In Black 3""",0.731,0.915,0,-4.453,1,0.043,0.00191,1.16e-06,0.324,0.789,127.086,2U2ONBrf1HJCDxQlynpD6J,205680,0
166,166,Sean Kingston,Back 2 Life (Live It Up) (feat. T.I.),0.646,0.844,5,-4.569,1,0.0455,0.0537,0.0,0.164,0.101,97.915,39IwhUzRgupGFdmlgrj7uG,203013,4
167,167,Mark Ronson,Anywhere in the World - Radio Edit,0.63,0.772,9,-6.088,0,0.0525,0.00235,0.0,0.353,0.374,119.984,6uqAo0E8nK5jlqKnbTynDa,233360,7
168,168,Nicki Minaj,Marilyn Monroe,0.524,0.932,7,-3.538,1,0.0475,0.311,0.0,0.354,0.481,172.149,55hYV5XPhnUtpRbzMYqzJG,196427,1
169,169,Bella Thorne,TTYLXOX,0.819,0.683,7,-6.144,1,0.156,0.00291,0.122,0.254,0.671,112.007,1nIDYHvLaZnD5lEf66SH80,154773,0
170,170,Justin Bieber,As Long As You Love Me,0.579,0.871,0,-3.385,0,0.109,0.0679,0.0,0.353,0.601,139.841,4rvtlpAeDuOn4baUJPCEhy,229467,2
171,171,Cascada,Ready For Love,0.667,0.994,1,-5.527,0,0.0521,0.00301,4.57e-05,0.094,0.787,142.016,2YcjOmuHNUiwYjjQMdAKzB,204995,7
172,172,Cascada,Summer of Love,0.56,0.731,8,-5.727,1,0.0481,0.00311,1.79e-05,0.201,0.519,127.962,7i0Ygv8i2z8wyQasGQWE3O,215733,1
173,173,Chris Brown,Don't Wake Me Up,0.601,0.691,10,-5.223,1,0.0474,0.0563,0.0,0.146,0.223,127.995,50ZWOpzh5i1Y6aBlstiflU,222293,1
174,174,Selena Gomez & The Scene,Sick Of You,0.544,0.78,10,-3.811,1,0.064,0.0161,0.0,0.0351,0.466,147.958,548e8kJ1vpf8SZnWTOVS2X,203307,1
175,175,Beyoncé,Best Thing I Never Had,0.545,0.649,6,-4.062,1,0.0324,0.143,1.57e-05,0.0894,0.297,99.099,5OrX4PR74Ttezdj5soO1BV,253747,4
176,176,will.i.am,This Is Love,0.54,0.809,0,-3.397,0,0.0445,0.0043,0.0,0.142,0.257,129.01,0KaU5T2268e0B1tKSVsiah,279027,1
177,177,will.i.am,#thatPOWER,0.794,0.603,6,-6.127,0,0.0615,0.00158,9.5e-05,0.0773,0.402,127.997,4DQHskgY5OOkwn9xavjv1g,279507,7
178,178,David Guetta,Without You (feat. Usher),0.608,0.614,2,-3.727,1,0.0285,0.227,4.06e-06,0.157,0.402,127.884,3UN6cIn3VIyg0z1LCuFSum,208133,0
179,179,Selena Gomez,Kill Em With Kindness,0.757,0.884,10,-5.488,0,0.0404,0.00795,5.87e-05,0.0973,0.398,120.012,7KxhSJOYiqCDclXDBNlFSZ,217907,7
180,180,Hellberg,The Girl (feat. Cozi Zuehlsdorff),0.49,0.72,9,-3.797,0,0.0351,0.0691,0.0,0.121,0.428,125.993,2TsMgZTaacXikcOAEezzyk,265660,1
181,181,DJ Snake,Propaganda,0.672,0.949,1,-3.016,1,0.0942,0.0024,0.543,0.64,0.235,150.109,0HstjVSwNBbX81tRkuORFP,249613,3
182,182,Shawn Mendes,I Know What You Did Last Summer,0.657,0.769,9,-4.591,0,0.115,0.123,0.0,0.245,0.712,113.966,7crplFzt7spG80NCbpmuCp,223827,7
183,183,Yellow Claw,Lifetime (feat. Kyler England),0.572,0.701,8,-5.188,1,0.0654,0.0523,1.41e-05,0.635,0.34,149.964,5ceESY61Bf9pJ0Jjh6YK6s,216344,2
184,184,Borgeous,Machi,0.53,0.863,6,-3.069,1,0.0605,0.00193,0.0,0.0392,0.374,127.96,16XU9mAbzAId6xAIKetuRj,211943,1
185,185,Blasterjaxx,No Place Like Home (feat. Rosette) - Radio Edit,0.658,0.793,4,-4.649,0,0.0485,0.0638,0.0177,0.18,0.344,127.97,4WPeb1WaiC7Xvc9XkG3HBR,206250,7
186,186,Twenty One Pilots,Stressed Out,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,3CRDbSIZ4r5MsZ0YwxuEkn,202333,7
187,187,Mike Candys,Make It Home - Radio Edit,0.692,0.792,6,-4.599,0,0.0329,0.00889,0.606,0.47,0.431,127.989,3Frb3dNACuEXjDJMgdKA9e,195117,3
188,188,KSHMR,Memories - Radio Edit,0.521,0.728,8,-5.005,0,0.0501,0.0352,1.53e-05,0.783,0.32,128.07,7DcY0SUvSIcIjHeSGhTXDk,185640,2
189,189,Miley Cyrus,When I Look At You,0.448,0.561,6,-4.003,1,0.0285,0.131,0.0,0.0949,0.219,137.949,6WLArSQvdGhiuTgyoX7HkB,249667,1
190,190,Britney Spears,Alien,0.611,0.732,0,-6.078,1,0.0314,0.262,0.00352,0.266,0.375,111.984,3eBxSM7L8AL5wcYd1t4NC0,236000,4
191,191,Britney Spears,Unusual You,0.629,0.726,0,-9.679,0,0.103,0.205,0.00506,0.103,0.473,123.974,5yFDS6dDzjjmGFVaYcwPAB,261000,4
192,192,Eminem,Beautiful Pain,0.682,0.813,6,-4.549,0,0.443,0.0665,0.0,0.136,0.435,165.439,0mwXfPCm4AMaz9J0Cn7FXJ,265025,1
193,193,Eminem,When I'm Gone,0.608,0.745,10,-5.496,0,0.365,0.0551,0.0,0.27,0.725,150.068,5hfttriYehiYRo1Vf5vIG2,281120,7
194,194,Cheek,Anna mä meen (feat. Jonne Aaron),0.775,0.887,6,-4.668,0,0.0796,0.0579,0.0,0.159,0.732,99.966,1DJQZMuGTdE3MN0nwfIH7v,244507,7
195,195,Kelly Clarkson,Because of You,0.584,0.583,5,-5.284,0,0.0313,0.248,0.0,0.124,0.15,139.93,3PHYPaguCDKLK1a9cp3uXZ,219493,4
196,196,SANNI,Me ei olla enää me,0.571,0.791,5,-5.091,1,0.0323,0.00105,8.35e-05,0.0368,0.342,120.067,5FcbLrXeBPqtOUTEt6e38v,232480,1
197,197,Nelly,Just A Dream,0.465,0.76,1,-6.117,1,0.0336,0.0407,0.0,0.126,0.106,180.136,1xnPVj6jmYCedHG37IE2cc,237867,1
198,198,Katy B,Crying for No Reason,0.664,0.712,1,-4.847,0,0.0343,0.393,0.000519,0.0789,0.221,111.976,3DDxYAT7Nuj0tfkHICWYi3,243240,4
199,199,Echosmith,Cool Kids,0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,13P5rwmk2EsoFRIz9UCeh9,237627,0
200,200,Coldplay,A Sky Full of Stars,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,6HFbq7cewJ7rPiffV0ciil,267867,4
201,201,Katy Perry,The One That Got Away,0.687,0.792,1,-4.023,0,0.0353,0.000802,0.0,0.2,0.864,133.962,3oL3XRtkP1WVbMxf7dtTdu,227333,7
202,202,Coldplay,Fix You,0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178,7LVHVU3tWfcxj5aiPFEW4Q,295533,4
203,203,Live Aid Uusi Lastensairaala 2017,Lohtu,0.503,0.699,9,-6.204,0,0.0284,0.0913,2.07e-05,0.173,0.36,86.047,22yDwXNiJlO7UOPud3q2fm,271003,4
204,204,Nikke Ankara,Koska Sä Eroot,0.663,0.852,7,-5.173,1,0.127,0.122,0.0,0.317,0.807,170.048,4kPj9bSq11ngSO3M4OX2fc,222402,1
205,205,Mikael Gabriel,Päästä mut pois,0.636,0.771,9,-5.337,0,0.215,0.404,1.15e-06,0.0689,0.422,80.002,3PocQjgKV9KNY4IdC04FHJ,201867,7
206,206,Krista Siegfrids,Can You See Me?,0.353,0.257,11,-11.396,1,0.0424,0.24,1.34e-06,0.0852,0.1,184.085,2sQ8XbHuqohGcp6HMXnfqQ,233653,6
207,207,SANNI,Prinsessoja & astronautteja,0.727,0.656,1,-6.951,0,0.0503,0.028,0.00508,0.131,0.316,86.018,1M3YlNZcSTvRzS7zrlw6B2,237493,4
208,208,Jacquie,Broken Ones,0.445,0.721,11,-4.016,0,0.0471,0.0598,0.0,0.129,0.212,147.902,0VYCUWNFIYLIOQqu3bFzs0,229404,1
209,209,Eminem,Mockingbird,0.621,0.672,4,-3.892,0,0.276,0.21,0.0,0.13,0.228,83.808,17baAghWcrewNOcc9dCewx,251267,4
210,210,One Direction,Night Changes,0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,0.37,120.001,5O2P9iiztwhomNh8xkR9lJ,226600,6
211,211,Demi Lovato,Skyscraper,0.582,0.605,7,-3.264,1,0.0321,0.12,0.0,0.129,0.161,103.885,2mrbEQOtsP73M2GWsfYzqW,222440,4
212,212,Sia,Breathe Me,0.552,0.643,0,-7.36,1,0.0327,0.0364,0.74,0.105,0.212,120.012,7jqzZyJJLrpkRFYGpkqSK6,272800,3
213,213,Mikael Gabriel,Viimeisen kerran,0.523,0.713,6,-4.312,0,0.0876,0.436,0.0,0.106,0.35,158.047,0mvQHETM9iteQnMJVSE4UO,208707,1
214,214,Lana Del Rey,Young And Beautiful,0.319,0.426,11,-8.929,0,0.0382,0.245,8.23e-06,0.108,0.159,114.553,5UzTtUZper0CphnqZYvsIu,236053,4
215,215,Johanna Kurkela,Sun särkyä anna mä en,0.406,0.482,4,-7.986,1,0.0267,0.118,0.000255,0.127,0.195,77.932,5lsHYb8VxfWC8sbh9shDNI,184506,4
216,216,Skylar Grey,Invisible,0.641,0.891,3,-3.966,1,0.0374,0.0089,2.87e-06,0.116,0.583,92.699,6bpK4LLYNuSkXnvi91Rtu4,252680,0
217,217,Birdy,Skinny Love,0.379,0.29,4,-8.485,1,0.051,0.952,0.00106,0.118,0.169,166.467,4RL77hMWUq35NYnPLXBpih,201080,6
218,218,Avril Lavigne,Complicated,0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,5xEM5hIgJ1jjgcEBfpkt2F,244507,4
219,219,Adele,Turning Tables,0.361,0.446,0,-6.044,0,0.0281,0.95,1.32e-05,0.132,0.212,155.542,0X1FYVkgy7Tfw79cY3C7lx,250000,6
220,220,Otto Knows,Next to Me,0.596,0.752,11,-4.904,1,0.07,0.785,0.000419,0.105,0.306,127.06,6ZixfeFT8V0Nle1rMZAekY,202169,6
221,221,Galantis,You,0.184,0.871,8,-3.245,0,0.0661,0.00837,0.167,0.15,0.21,127.972,6FLNeNUhazLGqiScpmcmP5,221286,1
222,222,Jack Ü,Where Are Ü Now (with Justin Bieber),0.432,0.781,4,-4.038,0,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,66hayvUbTotekKU3H4ta1f,250286,1
223,223,Jack Ü,Take Ü There (feat. Kiesza),0.542,0.879,6,-1.427,0,0.0921,0.0523,0.0,0.171,0.118,159.888,2RpKh7kXSdO8NLrW9VQ46p,210000,1
224,224,Kygo,Stole the Show,0.679,0.662,8,-6.069,0,0.174,0.155,0.0,0.152,0.438,99.879,4iZPNYqzI2L0uwuUKun7Aa,222801,7
225,225,Bethany Mota,Need You Right Now (feat. Mike Tompkins),0.66,0.586,11,-4.648,1,0.0356,0.0623,0.0,0.515,0.653,139.99,3iftD7fIFcjnh24O2NfvLI,211963,2
226,226,Matoma,Old Thing Back (feat. Ja Rule and Ralph Tresvant),0.805,0.858,0,-3.067,1,0.105,0.194,7.89e-06,0.256,0.523,97.033,6HTJZ0TQJVMSKkUGzAOe2h,321649,0
227,227,Bebe Rexha,I'm Gonna Show You Crazy,0.474,0.537,2,-6.77,1,0.0649,0.0758,0.0,0.316,0.335,90.103,5LtNBCM2ve0SxP0dlRVvMu,207775,4
228,228,Tungevaag,Samsara 2015,0.52,0.641,11,-6.463,0,0.0322,0.00429,0.000895,0.132,0.6,127.946,5tZeGPDLhJqxJES1RL5RTb,211885,7
229,229,Kygo,Firestone,0.486,0.652,11,-7.226,0,0.052,0.408,6.63e-05,0.077,0.391,113.055,2sNvitW3TxiTeC9xT9f2ZZ,273684,4
230,230,Afrojack,Freedom,0.621,0.838,5,-5.28,1,0.0342,0.0942,0.076,0.176,0.186,128.015,1HInCBFnnRFfr6NuK70Bap,243974,1
231,231,Britney Spears,Born to Make You Happy,0.636,0.936,7,-4.01,1,0.047,0.118,0.00044,0.0645,0.686,84.135,0B1wjAs2UKxKw80zTfjJXU,243507,0
232,232,Lady Gaga,Judas,0.661,0.936,10,-3.832,0,0.0744,0.000959,1.45e-05,0.36,0.558,130.998,4yQmDtjax2Ye9wY8EPAO1x,249067,7
233,233,Lady Gaga,Alejandro,0.626,0.799,11,-6.612,0,0.046,0.000358,0.00155,0.36,0.369,98.992,44XBLYMVEt5vJcb5qXfQ7V,274213,7
234,234,Lady Gaga,LoveGame,0.894,0.678,6,-5.611,0,0.0524,0.00568,2.15e-06,0.305,0.843,105.026,0dIQM8VB2QkE2t9FNWBVFs,216333,7
235,235,Lady Gaga,Starstruck,0.876,0.633,8,-5.938,0,0.14,0.0237,0.0,0.051,0.519,103.006,5JdhyMlCbplg7fRbD2dZDw,216627,7
236,236,Katy Perry,This Is How We Do,0.685,0.638,9,-6.075,0,0.0473,0.0224,0.0,0.0833,0.81,96.028,1Qqn2zEWaurso48M5YYI4G,204285,7
237,237,Katy Perry,Dark Horse,0.644,0.581,6,-6.144,1,0.0513,0.00408,0.0,0.145,0.342,131.907,3dcnygRsyW2U390tK79Ck5,215672,4
238,238,Katy Perry,Teenage Dream,0.719,0.804,10,-4.581,1,0.0355,0.0132,3.02e-06,0.139,0.605,119.999,55qBw1900pZKfXJ6Q9A2Lc,227760,0
239,239,Katy Perry,Part Of Me,0.678,0.918,5,-4.63,1,0.0355,0.000417,0.0,0.0744,0.769,130.028,1nZzRJbFvCEct3uzu04ZoL,216160,0
240,240,Katy Perry,Wide Awake,0.514,0.683,5,-5.099,1,0.0367,0.0749,2.64e-06,0.392,0.575,159.814,5JLv62qFIS1DR3zGEcApRt,220947,1
241,241,Kelly Clarkson,Dark Side,0.559,0.86,7,-4.04,1,0.05,0.0991,0.0,0.292,0.292,118.969,2VFMVOLcDNoknXL2ILhdpp,224507,1
242,242,Avril Lavigne,Smile,0.63,0.851,1,-3.845,0,0.0479,0.00259,2.22e-06,0.0721,0.65,105.042,6DC2lFphCOFtzm9SDYIlBX,209453,7
243,243,Avril Lavigne,Hot,0.6,0.938,8,-3.806,1,0.0821,0.0173,0.0,0.355,0.469,144.951,6z7fZRrQfOH3ZjWEkC4QhC,202973,1
244,244,P!nk,F**kin' Perfect,0.563,0.671,7,-4.788,1,0.0373,0.0422,0.0,0.36,0.45,91.964,4SEZthmPtszZPaktPLRX6J,213413,0
245,245,Rihanna,Cheers (Drink To That),0.572,0.913,9,-3.626,1,0.0425,0.018,0.0,0.293,0.724,79.986,5Lm8wha7kmEuqyjJ237HNM,261747,0
246,246,Rihanna,ROCKSTAR 101,0.343,0.65,1,-4.624,1,0.0909,0.0299,0.0,0.646,0.315,170.697,0V1QctBNCIGMeJ7oKa4mb7,238893,2
247,247,Rihanna,Russian Roulette,0.48,0.486,6,-5.754,0,0.0447,0.046,0.0,0.107,0.265,80.051,2e2XwMMNEdERsHLpOg7aEM,227533,4
248,248,Beyoncé,Best Thing I Never Had,0.545,0.649,6,-4.062,1,0.0324,0.143,1.57e-05,0.0894,0.297,99.099,20BubhRYSjCIchDA4O9wNK,253747,4
249,249,Beyoncé,Crazy In Love (feat. Jay-Z),0.664,0.758,2,-6.583,0,0.21,0.00238,0.0,0.0598,0.701,99.259,0TwBtDAWpkpM3srywFVOV5,235933,7
250,250,Gwen Stefani,Baby Don't Lie,0.688,0.555,10,-5.418,0,0.0323,0.0114,0.315,0.102,0.27,99.973,26aVIjuka4gVm6EHy0NJrj,202533,4
251,251,Nicki Minaj,Automatic,0.731,0.765,5,-4.337,1,0.0512,0.102,0.0749,0.138,0.638,127.992,4yumVfpFGiwuTMFgWUi6f3,198067,0
252,252,Selena Gomez & The Scene,Who Says,0.678,0.933,6,-2.937,0,0.053,0.0742,0.0,0.157,0.787,101.009,5kWw3W3exXghYGU9Jg64GH,195613,7
253,253,Demi Lovato,Remember December,0.467,0.845,1,-6.131,1,0.0785,0.00122,0.0,0.112,0.651,179.949,1SSVaHiGFdSwoLEw3PK77G,191760,1
254,254,Miley Cyrus,Who Owns My Heart,0.567,0.83,9,-4.903,0,0.118,0.0177,0.0,0.0863,0.41,135.877,4SktAKdkIAol1CMM6ypPlh,214853,1
255,255,Adam Lambert,Better Than I Know Myself,0.484,0.812,10,-4.743,1,0.138,0.0322,0.0,0.18,0.308,109.452,3Fsjt1h1p2o86pC2lQopJc,216173,1
256,256,Justin Bieber,Love Me,0.729,0.868,3,-3.319,1,0.0609,0.00939,0.0,0.283,0.632,124.957,1iCg2UMRHem15MWK1GqCdP,191573,0
257,257,Pitbull,Rain Over Me (feat. Marc Anthony),0.61,0.906,0,-2.117,1,0.0648,0.00416,0.0,0.758,0.294,127.916,2cZrrQMjB63c0iIugYH9zS,231573,2
258,258,Rixton,Me And My Broken Heart,0.545,0.775,5,-4.325,0,0.0349,0.00636,0.0,0.192,0.516,174.086,2rJojRundKuKFgbvmCAYva,193827,1
259,259,Coldplay,Magic,0.738,0.482,6,-8.917,0,0.0402,0.0266,0.621,0.106,0.352,93.457,27jdUE1EYDSXZqhjuNxLem,285014,3
260,260,Ariana Grande,The Way,0.645,0.878,5,-3.208,0,0.113,0.294,0.0,0.076,0.862,82.324,0S4RKPbRDA72tvKwVdXQqe,227027,7
261,261,Timbaland,If We Ever Meet Again,0.645,0.606,8,-7.157,1,0.0301,0.00796,0.0,0.0751,0.369,126.008,0PRqWiyOFMHVee81mr1bp6,263178,4
262,262,Swedish House Mafia,Save The World - Extended Mix,0.654,0.734,0,-6.216,1,0.112,0.00314,0.000249,0.0802,0.241,126.995,4xTIknzHtjrqRQ1hlL2T8W,410897,4
263,263,Calvin Harris,This Is What You Came For,0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,0azC730Exh71aQlOt9Zj3y,222160,7
264,264,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,0qOnSQQF0yzuPWsXrQ9paz,210960,0
265,265,Nicki Minaj,Starships,0.747,0.716,11,-2.457,0,0.075,0.135,0.0,0.251,0.751,125.008,2EBCVPNAG46nbgs6jXPGvv,210627,7
266,266,Kesha,Die Young,0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001,6mnjcTmK8TewHfyOp3fC9C,211920,7
267,267,B.o.B,Airplanes (feat. Hayley Williams of Paramore),0.66,0.867,6,-4.285,0,0.116,0.11,0.0,0.0368,0.377,93.033,6lV2MSQmRIkycDScNtrBXO,180480,7
268,268,Maroon 5,Animals,0.459,0.741,4,-6.43,0,0.0495,0.000189,0.0,0.481,0.344,189.879,7uolkTLavH97itenLjNmx9,231013,1
269,269,Taio Cruz,Hangover,0.599,0.885,3,-3.232,1,0.0463,0.00892,0.0,0.0699,0.576,128.048,2tftivjRsvKs0jFH9h3Ti8,244907,0
270,270,Imagine Dragons,Demons,0.327,0.71,3,-2.928,1,0.0547,0.202,9e-05,0.28,0.416,179.561,2Oehrcv4Kov0SuIgWyQY9e,175200,1
271,271,Iyaz,Replay,0.706,0.751,9,-6.323,1,0.0708,0.173,0.0,0.168,0.195,91.031,4E5P1XyAFtrjpiIxkydly4,182307,4
272,272,Flo Rida,Wild Ones (feat. Sia),0.608,0.86,5,-5.324,0,0.0554,0.0991,0.0,0.262,0.437,127.075,1NpW5kyvO4XrNJ3rnfcNy3,232947,7
273,273,Maroon 5,Payphone,0.743,0.752,4,-4.813,1,0.0414,0.0188,0.0,0.287,0.545,110.015,1XGmzt0PVuFgQYYnV2It7A,231173,0
274,274,Nico & Vinz,Am I Wrong,0.729,0.675,8,-6.003,1,0.0312,0.175,1.58e-06,0.55,0.779,119.968,1fidCEsYlaVE3pHwKCvpFZ,245867,2
275,275,Pitbull,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",0.671,0.939,8,-3.206,1,0.161,0.191,0.0,0.298,0.53,129.024,4QNpBfC0zvjKqPJcyqBy9W,252307,0
276,276,Calvin Harris,Summer,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,6YUTL4dYpB9xZO5qExPf05,222533,7
277,277,Kesha,TiK ToK,0.755,0.832,2,-2.741,0,0.116,0.0746,1.27e-06,0.291,0.735,120.032,6nYoTBmGFNgfTyRC8x1Fvp,199693,7
278,278,Flo Rida,Good Feeling,0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,2LEF1A8DOZ9wRYikWgVlZ8,248133,7
279,279,Maroon 5,One More Night,0.716,0.821,5,-3.435,0,0.0314,0.0558,0.0,0.0844,0.618,92.997,6cpk00i5TxCqSeqNi2HuIe,219547,7
280,280,Justin Timberlake,Mirrors,0.574,0.512,5,-6.664,0,0.0503,0.234,0.0,0.0946,0.512,76.899,4rHZZAmHpZrA3iH5zx8frV,484147,4
281,281,Martin Jensen,All I Wanna Do,0.728,0.794,1,-3.992,1,0.0635,0.148,0.0,0.0688,0.523,112.071,0BiGd2FNDQ0eh79ZHfp6tS,194360,0
282,282,Selena Gomez,Kill Em With Kindness,0.757,0.884,10,-5.488,0,0.0404,0.00795,5.87e-05,0.0973,0.398,120.012,7KxhSJOYiqCDclXDBNlFSZ,217907,7
283,283,Britney Spears,Make Me... (feat. G-Eazy) (feat. G-Eazy),0.697,0.7,7,-6.651,0,0.0985,0.157,0.0,0.217,0.577,123.013,0YSJCrlSWF3meRTNCu54WI,231266,7
284,284,Flo Rida,Right Round,0.72,0.672,7,-6.852,1,0.0551,0.009,0.0,0.232,0.705,124.986,3GpbwCm3YxiWDvy29Uo3vP,204640,0
285,285,P!nk,Please Don't Leave Me,0.59,0.842,6,-4.491,1,0.0372,0.0114,0.0,0.322,0.783,138.026,1VMW5hTQQ0C0pt19cc6Vi7,232400,0
286,286,Maroon 5,Misery,0.708,0.806,4,-4.819,0,0.0452,0.000262,0.0,0.213,0.704,102.974,25ExfwA81qF88DbaUrVs4k,215213,7
287,287,Katy Perry,Unconditionally,0.337,0.729,7,-4.809,1,0.0458,0.0037,0.0,0.21,0.355,128.861,6OaYLWpreRh9EoLYwrS75P,228879,1
288,288,Britney Spears,I Wanna Go,0.696,0.546,5,-6.55,1,0.0414,0.00379,3.8e-06,0.332,0.787,130.002,5cCAZS9VhLGEDV4NCfieeg,210267,0
289,289,Britney Spears,Hold It Against Me,0.648,0.722,0,-4.813,0,0.0427,0.0103,0.0,0.24,0.389,132.973,7Dyq1bhhjknLKEGg4k5NLr,228827,7
290,290,Britney Spears,Criminal,0.696,0.734,7,-5.294,1,0.0298,0.0485,0.0,0.183,0.711,107.987,6T689Jvh5KrSXyaPtUWZtQ,225080,0
291,291,Britney Spears,Radar,0.648,0.664,4,-6.617,0,0.164,0.25,1.18e-06,0.33,0.484,127.917,0awvRwer2ByXjyDSON60Q3,228413,7
292,292,Rihanna,Only Girl (In The World),0.789,0.716,11,-4.241,0,0.0432,0.129,1.07e-05,0.069,0.611,125.906,0AH6WMe3OlAlUb5miXt2FQ,235493,7
293,293,Rihanna,What's My Name?,0.692,0.786,2,-2.959,1,0.069,0.23,0.0,0.0797,0.583,100.025,5FTCKvxzqy72ceS4Ujux4N,263173,0
294,294,Roope Salminen & Koirat,Snadi,0.705,0.783,6,-6.127,0,0.0459,0.116,0.0,0.322,0.902,113.024,1xLyXQzNEgVzNxaocJLLCF,193758,7
295,295,HesaÄijä,Terassilta lentoon (feat. Mäkki),0.795,0.8,9,-5.599,0,0.198,0.0261,0.0,0.167,0.917,128.052,32tCXq6ooMJSsi2m0v8xxG,208097,7
296,296,The Chainsmokers,#SELFIE,0.808,0.915,0,-3.277,1,0.233,0.0136,9.03e-06,0.0788,0.647,127.984,0zkiQH567SDLqfWNBaU3hv,183750,0
297,297,Tiësto,Red Lights,0.654,0.83,10,-4.801,1,0.0366,0.000629,1.13e-06,0.121,0.548,124.989,015IsLQFXbEm0f541N2qoX,262200,0
298,298,Coldplay,Paradise,0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,6nek1Nin9q48AVZcWs9e9D,278719,4
299,299,Flo Rida,Can't Believe It (feat. Pitbull),0.747,0.83,9,-5.426,1,0.0899,0.0214,0.00024,0.0639,0.64,123.988,1kxyZ2SpflM1ogD0B5hgfX,223203,0
300,300,Maroon 5,Ladykiller,0.818,0.607,0,-6.927,1,0.0425,0.00974,0.000194,0.154,0.784,115.054,0QAGWzqWxxbCVdPdglYNsw,163973,0
301,301,Selena Gomez,Slow Down,0.717,0.835,1,-3.823,0,0.176,0.0748,0.0,0.629,0.656,127.923,3KC5FFplKpLMBCppRmGVpD,210293,2
